method_name	Fscoreall_value_1	Fscoreall_value_2	Fscoreall_value_3	Fscoreall_value_4	Fscoreall_value_5	average_value	max_value	min_value	precisionall_value_1	precisionall_value_2	precisionall_value_3	precisionall_value_4	precisionall_value_5	average_value	max_value	min_value	recallall_value_1	recallall_value_2	recallall_value_3	recallall_value_4	recallall_value_5	average_value	max_value	min_value	AUCall_value_1	AUCall_value_2	AUCall_value_3	AUCall_value_4	AUCall_value_5	average_value	max_value	min_value
glass0_MLP_bm_2000_both_num_10_half	0.7018526570048309	0.8125000000000001	0.6111111111111112	0.6111111111111112	0.64	0.75	0.6956521739130435	0.8125000000000001	0.7010101010101011	0.8888888888888888	0.5	0.5	0.7272727272727273	0.6666666666666666	0.8888888888888888	0.7222222222222222	0.7428571428571429	0.9285714285714286	0.5714285714285714	0.7857142857142857	0.5714285714285714	0.8571428571428571	0.5714285714285714	0.9285714285714286	0.7811576354679803	0.875	0.7032019704433496	0.7032019704433496	0.7339901477832512	0.8251231527093597	0.768472906403941	0.875
glass0_MLP_im_20000_normal_num_10_half	0.656655354449472	0.6875000000000001	0.6153846153846153	0.6153846153846153	0.6666666666666667	0.6470588235294117	0.6875000000000001	0.6666666666666666	0.5480116959064328	0.6111111111111112	0.48	0.48	0.5789473684210527	0.55	0.6111111111111112	0.52	0.8285714285714285	0.9285714285714286	0.7857142857142857	0.8571428571428571	0.7857142857142857	0.7857142857142857	0.7857142857142857	0.9285714285714286	0.7438423645320198	0.772167487684729	0.7044334975369458	0.7044334975369458	0.7549261083743841	0.7376847290640395	0.772167487684729	0.75
glass0_MLP_im_20000_bm_num_10_half	0.6493679050567596	0.6875000000000001	0.5789473684210527	0.5789473684210527	0.6666666666666667	0.6470588235294117	0.6875000000000001	0.6666666666666666	0.5436783625730994	0.6111111111111112	0.4583333333333333	0.4583333333333333	0.5789473684210527	0.55	0.6111111111111112	0.52	0.8142857142857143	0.9285714285714286	0.7857142857142857	0.7857142857142857	0.7857142857142857	0.7857142857142857	0.7857142857142857	0.9285714285714286	0.7366995073891626	0.772167487684729	0.66871921182266	0.66871921182266	0.7549261083743841	0.7376847290640395	0.772167487684729	0.75
glass0_MLP_im_20000_im_num_10_half	0.6337128399746994	0.7096774193548386	0.5	0.5	0.6451612903225806	0.6470588235294117	0.7096774193548386	0.6666666666666666	0.5499477124183006	0.6470588235294118	0.4444444444444444	0.4444444444444444	0.5882352941176471	0.55	0.6470588235294118	0.52	0.7571428571428571	0.9285714285714286	0.5714285714285714	0.5714285714285714	0.7142857142857143	0.7857142857142857	0.7857142857142857	0.9285714285714286	0.7253694581280788	0.7894088669950738	0.6133004926108374	0.6133004926108374	0.7364532019704433	0.7376847290640395	0.7894088669950738	0.75
glass0_MLP_im_20000_both_num_10_half	0.6343360071301247	0.6875000000000001	0.5454545454545454	0.5454545454545454	0.6250000000000001	0.6470588235294117	0.6875000000000001	0.6666666666666666	0.5420701754385966	0.6111111111111112	0.47368421052631576	0.47368421052631576	0.5555555555555556	0.55	0.6111111111111112	0.52	0.7714285714285714	0.9285714285714286	0.6428571428571429	0.6428571428571429	0.7142857142857143	0.7857142857142857	0.7857142857142857	0.9285714285714286	0.725615763546798	0.772167487684729	0.6490147783251231	0.6490147783251231	0.7192118226600985	0.7376847290640395	0.772167487684729	0.75
glass0_MLP_im_15000_normal_num_10_half	0.6430318363904701	0.6666666666666666	0.6111111111111112	0.6111111111111112	0.6451612903225806	0.6470588235294117	0.6451612903225806	0.6666666666666666	0.5492941176470588	0.5882352941176471	0.5	0.5	0.5882352941176471	0.55	0.5882352941176471	0.52	0.7857142857142858	0.9285714285714286	0.7142857142857143	0.7857142857142857	0.7142857142857143	0.7857142857142857	0.7142857142857143	0.9285714285714286	0.7327586206896551	0.75	0.7032019704433496	0.7032019704433496	0.7364532019704433	0.7376847290640395	0.7364532019704433	0.75
glass0_MLP_im_15000_bm_num_10_half	0.638999578325954	0.6666666666666666	0.6111111111111112	0.6111111111111112	0.6250000000000001	0.6470588235294117	0.6451612903225806	0.6666666666666666	0.5427581699346405	0.5882352941176471	0.5	0.5	0.5555555555555556	0.55	0.5882352941176471	0.52	0.7857142857142858	0.9285714285714286	0.7142857142857143	0.7857142857142857	0.7142857142857143	0.7857142857142857	0.7142857142857143	0.9285714285714286	0.7293103448275862	0.75	0.7032019704433496	0.7032019704433496	0.7192118226600985	0.7376847290640395	0.7364532019704433	0.75
glass0_MLP_im_15000_im_num_10_half	0.5521367521367522	0.6666666666666666	0.4444444444444445	0.4444444444444445	0.5185185185185186	0.5384615384615384	0.5925925925925927	0.6666666666666666	0.5437435897435898	0.6153846153846154	0.46153846153846156	0.46153846153846156	0.5384615384615384	0.5833333333333334	0.6153846153846154	0.52	0.5857142857142857	0.9285714285714286	0.42857142857142855	0.42857142857142855	0.5	0.5	0.5714285714285714	0.9285714285714286	0.6706896551724139	0.75	0.5935960591133005	0.5935960591133005	0.646551724137931	0.6637931034482759	0.6995073891625616	0.75
glass0_MLP_im_15000_both_num_10_half	0.6204887585532746	0.6666666666666666	0.5454545454545454	0.5454545454545454	0.6451612903225806	0.6000000000000001	0.6451612903225806	0.6666666666666666	0.546530959752322	0.5882352941176471	0.47368421052631576	0.47368421052631576	0.5882352941176471	0.5625	0.5882352941176471	0.52	0.7285714285714286	0.9285714285714286	0.6428571428571429	0.6428571428571429	0.7142857142857143	0.6428571428571429	0.7142857142857143	0.9285714285714286	0.7145320197044335	0.75	0.6490147783251231	0.6490147783251231	0.7364532019704433	0.7007389162561576	0.7364532019704433	0.75
glass0_MLP_im_10000_normal_num_10_half	0.6627627627627627	0.7027027027027025	0.6111111111111112	0.6666666666666666	0.6111111111111112	0.7027027027027025	0.6666666666666666	0.6666666666666666	0.5460434782608695	0.625	0.5	0.52	0.5	0.5652173913043478	0.625	0.52	0.8571428571428573	0.9285714285714286	0.7142857142857143	0.9285714285714286	0.7857142857142857	0.9285714285714286	0.7142857142857143	0.9285714285714286	0.7512315270935961	0.791871921182266	0.7032019704433496	0.7573891625615764	0.7032019704433496	0.791871921182266	0.7536945812807883	0.75
glass0_MLP_im_10000_bm_num_10_half	0.6740271305788548	0.7027027027027025	0.6111111111111112	0.7000000000000001	0.6111111111111112	0.7027027027027025	0.689655172413793	0.6666666666666666	0.5580691192865105	0.6666666666666666	0.5	0.5384615384615384	0.5	0.5652173913043478	0.6666666666666666	0.52	0.8714285714285716	1.0	0.7142857142857143	1.0	0.7857142857142857	0.9285714285714286	0.7142857142857143	0.9285714285714286	0.7618226600985222	0.7931034482758621	0.7032019704433496	0.7931034482758621	0.7032019704433496	0.791871921182266	0.770935960591133	0.75
glass0_MLP_im_10000_im_num_10_half	0.6383337617548144	0.7692307692307692	0.3703703703703704	0.6250000000000001	0.3703703703703704	0.742857142857143	0.7692307692307692	0.6842105263157894	0.5868437118437118	0.8333333333333334	0.38461538461538464	0.5555555555555556	0.38461538461538464	0.6190476190476191	0.8333333333333334	0.5416666666666666	0.7285714285714286	0.9285714285714286	0.35714285714285715	0.7142857142857143	0.35714285714285715	0.9285714285714286	0.7142857142857143	0.9285714285714286	0.7353448275862069	0.8263546798029557	0.54064039408867	0.7192118226600985	0.54064039408867	0.8263546798029557	0.8226600985221675	0.767857142857143
glass0_MLP_im_10000_both_num_10_half	0.6474169910275387	0.7027027027027025	0.5294117647058824	0.6486486486486486	0.5294117647058824	0.7027027027027025	0.689655172413793	0.6666666666666666	0.5447246376811594	0.6666666666666666	0.45	0.5217391304347826	0.45	0.5652173913043478	0.6666666666666666	0.52	0.8142857142857144	0.9285714285714286	0.6428571428571429	0.8571428571428571	0.6428571428571429	0.9285714285714286	0.7142857142857143	0.9285714285714286	0.7366995073891626	0.791871921182266	0.6317733990147784	0.7389162561576356	0.6317733990147784	0.791871921182266	0.770935960591133	0.75
glass0_MLP_im_8000_normal_num_10_half	0.6393040960616283	0.6666666666666666	0.6000000000000001	0.6341463414634146	0.6486486486486486	0.6470588235294117	0.6000000000000001	0.6666666666666666	0.5271441223832528	0.5625	0.48148148148148145	0.48148148148148145	0.5217391304347826	0.55	0.5625	0.52	0.8285714285714285	0.9285714285714286	0.6428571428571429	0.9285714285714286	0.8571428571428571	0.7857142857142857	0.6428571428571429	0.9285714285714286	0.7300492610837439	0.75	0.7007389162561576	0.7229064039408866	0.7389162561576356	0.7376847290640395	0.7007389162561576	0.75
glass0_MLP_im_8000_bm_num_10_half	0.6393040960616283	0.6666666666666666	0.6000000000000001	0.6341463414634146	0.6486486486486486	0.6470588235294117	0.6000000000000001	0.6666666666666666	0.5271441223832528	0.5625	0.48148148148148145	0.48148148148148145	0.5217391304347826	0.55	0.5625	0.52	0.8285714285714285	0.9285714285714286	0.6428571428571429	0.9285714285714286	0.8571428571428571	0.7857142857142857	0.6428571428571429	0.9285714285714286	0.7300492610837439	0.75	0.7007389162561576	0.7229064039408866	0.7389162561576356	0.7376847290640395	0.7007389162561576	0.75
glass0_MLP_im_8000_im_num_10_half	0.6311278195488722	0.7333333333333334	0.5000000000000001	0.5000000000000001	0.7333333333333334	0.6666666666666666	0.5714285714285714	0.6842105263157894	0.5669372294372294	0.6875	0.4090909090909091	0.4090909090909091	0.6875	0.625	0.5714285714285714	0.5416666666666666	0.7285714285714286	0.9285714285714286	0.5714285714285714	0.6428571428571429	0.7857142857142857	0.7142857142857143	0.5714285714285714	0.9285714285714286	0.7215517241379311	0.8066502463054187	0.5972906403940887	0.5972906403940887	0.8066502463054187	0.7536945812807883	0.6822660098522167	0.767857142857143
glass0_MLP_im_8000_both_num_10_half	0.6481879648411087	0.7058823529411764	0.5517241379310344	0.65	0.7058823529411764	0.6666666666666667	0.5517241379310344	0.6666666666666666	0.5464561403508772	0.6	0.5	0.5	0.6	0.5789473684210527	0.5333333333333333	0.52	0.8142857142857143	0.9285714285714286	0.5714285714285714	0.9285714285714286	0.8571428571428571	0.7857142857142857	0.5714285714285714	0.9285714285714286	0.7401477832512315	0.7906403940886699	0.6650246305418719	0.7401477832512315	0.7906403940886699	0.7549261083743841	0.6650246305418719	0.75
glass0_MLP_im_5000_normal_num_10_half	0.6470245380894096	0.6857142857142857	0.6000000000000001	0.6511627906976745	0.631578947368421	0.6857142857142857	0.6000000000000001	0.6666666666666666	0.5273374384236453	0.5714285714285714	0.4827586206896552	0.4827586206896552	0.5	0.5714285714285714	0.5625	0.52	0.8571428571428571	1.0	0.6428571428571429	1.0	0.8571428571428571	0.8571428571428571	0.6428571428571429	0.9285714285714286	0.7374384236453202	0.7733990147783252	0.7007389162561576	0.7413793103448276	0.7216748768472907	0.7733990147783252	0.7007389162561576	0.75
glass0_MLP_im_5000_bm_num_10_half	0.6470245380894096	0.6857142857142857	0.6000000000000001	0.6511627906976745	0.631578947368421	0.6857142857142857	0.6000000000000001	0.6666666666666666	0.5273374384236453	0.5714285714285714	0.4827586206896552	0.4827586206896552	0.5	0.5714285714285714	0.5625	0.52	0.8571428571428571	1.0	0.6428571428571429	1.0	0.8571428571428571	0.8571428571428571	0.6428571428571429	0.9285714285714286	0.7374384236453202	0.7733990147783252	0.7007389162561576	0.7413793103448276	0.7216748768472907	0.7733990147783252	0.7007389162561576	0.75
glass0_MLP_im_5000_im_num_10_half	0.5818334171275347	0.6666666666666666	0.4615384615384615	0.6470588235294117	0.4615384615384615	0.5185185185185186	0.6153846153846153	0.6666666666666666	0.555025641025641	0.6666666666666666	0.5	0.55	0.5	0.5384615384615384	0.6666666666666666	0.52	0.6428571428571429	0.9285714285714286	0.42857142857142855	0.7857142857142857	0.42857142857142855	0.5	0.5714285714285714	0.9285714285714286	0.6923645320197045	0.75	0.6108374384236454	0.7376847290640395	0.6108374384236454	0.646551724137931	0.7167487684729063	0.75
glass0_MLP_im_5000_both_num_10_half	0.6347080561714707	0.6666666666666667	0.6000000000000001	0.6341463414634146	0.6060606060606061	0.6666666666666667	0.6000000000000001	0.6666666666666666	0.5338489278752436	0.5789473684210527	0.48148148148148145	0.48148148148148145	0.5263157894736842	0.5789473684210527	0.5625	0.52	0.8	0.9285714285714286	0.6428571428571429	0.9285714285714286	0.7142857142857143	0.7857142857142857	0.6428571428571429	0.9285714285714286	0.7261083743842364	0.7549261083743841	0.7007389162561576	0.7229064039408866	0.7019704433497538	0.7549261083743841	0.7007389162561576	0.75
glass0_MLP_im_2000_normal_num_10_half	0.6342849334128404	0.7222222222222223	0.5625000000000001	0.6046511627906977	0.6153846153846153	0.7222222222222223	0.5625000000000001	0.6666666666666666	0.5078369905956113	0.5909090909090909	0.4482758620689655	0.4482758620689655	0.48	0.5909090909090909	0.5	0.52	0.8571428571428571	0.9285714285714286	0.6428571428571429	0.9285714285714286	0.8571428571428571	0.9285714285714286	0.6428571428571429	0.9285714285714286	0.7236453201970443	0.809113300492611	0.666256157635468	0.6884236453201971	0.7044334975369458	0.809113300492611	0.666256157635468	0.75
glass0_MLP_im_2000_bm_num_10_half	0.6342849334128404	0.7222222222222223	0.5625000000000001	0.6046511627906977	0.6153846153846153	0.7222222222222223	0.5625000000000001	0.6666666666666666	0.5078369905956113	0.5909090909090909	0.4482758620689655	0.4482758620689655	0.48	0.5909090909090909	0.5	0.52	0.8571428571428571	0.9285714285714286	0.6428571428571429	0.9285714285714286	0.8571428571428571	0.9285714285714286	0.6428571428571429	0.9285714285714286	0.7236453201970443	0.809113300492611	0.666256157635468	0.6884236453201971	0.7044334975369458	0.809113300492611	0.666256157635468	0.75
glass0_MLP_im_2000_im_num_10_half	0.6351171635382161	0.7272727272727273	0.5333333333333333	0.6153846153846153	0.5333333333333333	0.7272727272727273	0.6153846153846153	0.6842105263157894	0.5639824561403508	0.6666666666666666	0.48	0.48	0.5	0.631578947368421	0.6666666666666666	0.5416666666666666	0.7571428571428571	0.9285714285714286	0.5714285714285714	0.8571428571428571	0.5714285714285714	0.8571428571428571	0.5714285714285714	0.9285714285714286	0.7289408866995073	0.8078817733990148	0.6477832512315271	0.7044334975369458	0.6477832512315271	0.8078817733990148	0.7167487684729063	0.767857142857143
glass0_MLP_im_2000_both_num_10_half	0.6497583828853178	0.7647058823529412	0.588235294117647	0.6190476190476191	0.588235294117647	0.7647058823529412	0.5925925925925927	0.6842105263157894	0.5542673992673992	0.65	0.4642857142857143	0.4642857142857143	0.5	0.65	0.6153846153846154	0.5416666666666666	0.8142857142857143	0.9285714285714286	0.5714285714285714	0.9285714285714286	0.7142857142857143	0.9285714285714286	0.5714285714285714	0.9285714285714286	0.7402709359605911	0.8435960591133005	0.6847290640394088	0.7056650246305418	0.6847290640394088	0.8435960591133005	0.6995073891625616	0.767857142857143
glass0_MLP_im2_20000_normal_num_10_half	0.7189961006735202	0.8387096774193549	0.64	0.7142857142857143	0.64	0.7096774193548386	0.6923076923076924	0.8387096774193549	0.7206646294881589	0.7647058823529411	0.6470588235294118	0.7142857142857143	0.7272727272727273	0.6470588235294118	0.75	0.7647058823529411	0.7285714285714284	0.9285714285714286	0.5714285714285714	0.7142857142857143	0.5714285714285714	0.7857142857142857	0.6428571428571429	0.9285714285714286	0.7948275862068965	0.8928571428571429	0.7339901477832512	0.7881773399014779	0.7339901477832512	0.7894088669950738	0.7697044334975369	0.8928571428571429
glass0_MLP_im2_20000_bm_num_10_half	0.7221047399022927	0.8275862068965518	0.6666666666666666	0.7142857142857143	0.6666666666666666	0.7096774193548386	0.6923076923076924	0.8275862068965518	0.7422689075630252	0.8	0.6470588235294118	0.7142857142857143	0.8	0.6470588235294118	0.75	0.8	0.7142857142857142	0.8571428571428571	0.5714285714285714	0.7142857142857143	0.5714285714285714	0.7857142857142857	0.6428571428571429	0.8571428571428571	0.7947044334975369	0.8750000000000001	0.751231527093596	0.7881773399014779	0.751231527093596	0.7894088669950738	0.7697044334975369	0.8750000000000001
glass0_MLP_im2_20000_im_num_10_half	0.7189961006735202	0.8387096774193549	0.64	0.7142857142857143	0.64	0.7096774193548386	0.6923076923076924	0.8387096774193549	0.7206646294881589	0.7647058823529411	0.6470588235294118	0.7142857142857143	0.7272727272727273	0.6470588235294118	0.75	0.7647058823529411	0.7285714285714284	0.9285714285714286	0.5714285714285714	0.7142857142857143	0.5714285714285714	0.7857142857142857	0.6428571428571429	0.9285714285714286	0.7948275862068965	0.8928571428571429	0.7339901477832512	0.7881773399014779	0.7339901477832512	0.7894088669950738	0.7697044334975369	0.8928571428571429
glass0_MLP_im2_20000_both_num_10_half	0.7189961006735202	0.8387096774193549	0.64	0.7142857142857143	0.64	0.7096774193548386	0.6923076923076924	0.8387096774193549	0.7206646294881589	0.7647058823529411	0.6470588235294118	0.7142857142857143	0.7272727272727273	0.6470588235294118	0.75	0.7647058823529411	0.7285714285714284	0.9285714285714286	0.5714285714285714	0.7142857142857143	0.5714285714285714	0.7857142857142857	0.6428571428571429	0.9285714285714286	0.7948275862068965	0.8928571428571429	0.7339901477832512	0.7881773399014779	0.7339901477832512	0.7894088669950738	0.7697044334975369	0.8928571428571429
glass0_MLP_im2_15000_normal_num_10_half	0.7412413793103448	0.8275862068965518	0.6666666666666666	0.7333333333333334	0.6666666666666666	0.7586206896551724	0.7200000000000001	0.8275862068965518	0.7462645687645688	0.8181818181818182	0.6875	0.6875	0.6923076923076923	0.7333333333333333	0.8181818181818182	0.8	0.7428571428571429	0.8571428571428571	0.6428571428571429	0.7857142857142857	0.6428571428571429	0.7857142857142857	0.6428571428571429	0.8571428571428571	0.8089901477832513	0.8750000000000001	0.752463054187192	0.8066502463054187	0.752463054187192	0.8238916256157635	0.7869458128078818	0.8750000000000001
glass0_MLP_im2_15000_bm_num_10_half	0.7269987228607919	0.8275862068965518	0.6666666666666666	0.7333333333333334	0.6666666666666666	0.7407407407407408	0.6666666666666666	0.8275862068965518	0.7498076923076923	0.8	0.6875	0.6875	0.6923076923076923	0.7692307692307693	0.8	0.8	0.7142857142857143	0.8571428571428571	0.5714285714285714	0.7857142857142857	0.6428571428571429	0.7142857142857143	0.5714285714285714	0.8571428571428571	0.7981527093596059	0.8750000000000001	0.751231527093596	0.8066502463054187	0.752463054187192	0.8054187192118227	0.751231527093596	0.8750000000000001
glass0_MLP_im2_15000_im_num_10_half	0.7412413793103448	0.8275862068965518	0.6666666666666666	0.7333333333333334	0.6666666666666666	0.7586206896551724	0.7200000000000001	0.8275862068965518	0.7462645687645688	0.8181818181818182	0.6875	0.6875	0.6923076923076923	0.7333333333333333	0.8181818181818182	0.8	0.7428571428571429	0.8571428571428571	0.6428571428571429	0.7857142857142857	0.6428571428571429	0.7857142857142857	0.6428571428571429	0.8571428571428571	0.8089901477832513	0.8750000000000001	0.752463054187192	0.8066502463054187	0.752463054187192	0.8238916256157635	0.7869458128078818	0.8750000000000001
glass0_MLP_im2_15000_both_num_10_half	0.7466600985221674	0.8275862068965518	0.6666666666666666	0.7333333333333334	0.6666666666666666	0.7857142857142857	0.7200000000000001	0.8275862068965518	0.7567407592407592	0.8181818181818182	0.6875	0.6875	0.6923076923076923	0.7857142857142857	0.8181818181818182	0.8	0.7428571428571429	0.8571428571428571	0.6428571428571429	0.7857142857142857	0.6428571428571429	0.7857142857142857	0.6428571428571429	0.8571428571428571	0.8124384236453202	0.8750000000000001	0.752463054187192	0.8066502463054187	0.752463054187192	0.8411330049261083	0.7869458128078818	0.8750000000000001
glass0_MLP_im2_10000_normal_num_10_half	0.7388612970681936	0.7857142857142857	0.64	0.7586206896551724	0.64	0.7407407407407408	0.7692307692307692	0.7857142857142857	0.7697768897768897	0.8333333333333334	0.7272727272727273	0.7333333333333333	0.7272727272727273	0.7692307692307693	0.8333333333333334	0.7857142857142857	0.7142857142857143	0.7857142857142857	0.5714285714285714	0.7857142857142857	0.5714285714285714	0.7142857142857143	0.7142857142857143	0.7857142857142857	0.8050492610837438	0.8392857142857143	0.7339901477832512	0.8238916256157635	0.7339901477832512	0.8054187192118227	0.8226600985221675	0.8392857142857143
glass0_MLP_im2_10000_bm_num_10_half	0.7560464822533788	0.8	0.6666666666666666	0.7586206896551724	0.6666666666666666	0.7692307692307692	0.8	0.7857142857142857	0.8122943722943724	0.9090909090909091	0.7333333333333333	0.7333333333333333	0.8	0.8333333333333334	0.9090909090909091	0.7857142857142857	0.7142857142857143	0.7857142857142857	0.5714285714285714	0.7857142857142857	0.5714285714285714	0.7142857142857143	0.7142857142857143	0.7857142857142857	0.8153940886699507	0.8399014778325125	0.751231527093596	0.8238916256157635	0.751231527093596	0.8226600985221675	0.8399014778325125	0.8392857142857143
glass0_MLP_im2_10000_im_num_10_half	0.7388612970681936	0.7857142857142857	0.64	0.7586206896551724	0.64	0.7407407407407408	0.7692307692307692	0.7857142857142857	0.7697768897768897	0.8333333333333334	0.7272727272727273	0.7333333333333333	0.7272727272727273	0.7692307692307693	0.8333333333333334	0.7857142857142857	0.7142857142857143	0.7857142857142857	0.5714285714285714	0.7857142857142857	0.5714285714285714	0.7142857142857143	0.7142857142857143	0.7857142857142857	0.8050492610837438	0.8392857142857143	0.7339901477832512	0.8238916256157635	0.7339901477832512	0.8054187192118227	0.8226600985221675	0.8392857142857143
glass0_MLP_im2_10000_both_num_10_half	0.7450151432220398	0.8	0.64	0.7586206896551724	0.64	0.7407407407407408	0.8	0.7857142857142857	0.7849284049284049	0.9090909090909091	0.7272727272727273	0.7333333333333333	0.7272727272727273	0.7692307692307693	0.9090909090909091	0.7857142857142857	0.7142857142857143	0.7857142857142857	0.5714285714285714	0.7857142857142857	0.5714285714285714	0.7142857142857143	0.7142857142857143	0.7857142857142857	0.8084975369458128	0.8399014778325125	0.7339901477832512	0.8238916256157635	0.7339901477832512	0.8054187192118227	0.8399014778325125	0.8392857142857143
glass0_MLP_im2_8000_normal_num_10_half	0.7292315270935961	0.8275862068965518	0.64	0.7857142857142857	0.64	0.6428571428571429	0.75	0.8275862068965518	0.7711688311688312	0.9	0.6428571428571429	0.7857142857142857	0.7272727272727273	0.6428571428571429	0.9	0.8	0.7	0.8571428571428571	0.5714285714285714	0.7857142857142857	0.5714285714285714	0.6428571428571429	0.6428571428571429	0.8571428571428571	0.7979064039408866	0.8750000000000001	0.7339901477832512	0.8411330049261083	0.7339901477832512	0.7352216748768472	0.8041871921182266	0.8750000000000001
glass0_MLP_im2_8000_bm_num_10_half	0.7286600985221675	0.8275862068965518	0.64	0.7857142857142857	0.64	0.64	0.75	0.8275862068965518	0.7880519480519481	0.9	0.7272727272727273	0.7857142857142857	0.7272727272727273	0.7272727272727273	0.9	0.8	0.6857142857142857	0.8571428571428571	0.5714285714285714	0.7857142857142857	0.5714285714285714	0.5714285714285714	0.6428571428571429	0.8571428571428571	0.7976600985221675	0.8750000000000001	0.7339901477832512	0.8411330049261083	0.7339901477832512	0.7339901477832512	0.8041871921182266	0.8750000000000001
glass0_MLP_im2_8000_im_num_10_half	0.7339934318555008	0.8275862068965518	0.64	0.7857142857142857	0.64	0.6666666666666666	0.75	0.8275862068965518	0.7810589410589411	0.9	0.6923076923076923	0.7857142857142857	0.7272727272727273	0.6923076923076923	0.9	0.8	0.7	0.8571428571428571	0.5714285714285714	0.7857142857142857	0.5714285714285714	0.6428571428571429	0.6428571428571429	0.8571428571428571	0.8013546798029557	0.8750000000000001	0.7339901477832512	0.8411330049261083	0.7339901477832512	0.752463054187192	0.8041871921182266	0.8750000000000001
glass0_MLP_im2_8000_both_num_10_half	0.7339934318555008	0.8275862068965518	0.64	0.7857142857142857	0.64	0.6666666666666666	0.75	0.8275862068965518	0.7810589410589411	0.9	0.6923076923076923	0.7857142857142857	0.7272727272727273	0.6923076923076923	0.9	0.8	0.7	0.8571428571428571	0.5714285714285714	0.7857142857142857	0.5714285714285714	0.6428571428571429	0.6428571428571429	0.8571428571428571	0.8013546798029557	0.8750000000000001	0.7339901477832512	0.8411330049261083	0.7339901477832512	0.752463054187192	0.8041871921182266	0.8750000000000001
glass0_MLP_im2_5000_normal_num_10_half	0.7438452981945751	0.8	0.6923076923076924	0.7586206896551724	0.6923076923076924	0.7096774193548386	0.8	0.7586206896551724	0.7545632798573976	0.9090909090909091	0.6470588235294118	0.7333333333333333	0.75	0.6470588235294118	0.9090909090909091	0.7333333333333333	0.7428571428571429	0.7857142857142857	0.6428571428571429	0.7857142857142857	0.6428571428571429	0.7857142857142857	0.7142857142857143	0.7857142857142857	0.8088669950738916	0.8399014778325125	0.7697044334975369	0.8238916256157635	0.7697044334975369	0.7894088669950738	0.8399014778325125	0.8214285714285714
glass0_MLP_im2_5000_bm_num_10_half	0.7457241379310344	0.7857142857142857	0.7142857142857143	0.7142857142857143	0.7200000000000001	0.7857142857142857	0.75	0.7586206896551724	0.7903030303030303	0.9	0.7142857142857143	0.7142857142857143	0.8181818181818182	0.7857142857142857	0.9	0.7333333333333333	0.7142857142857142	0.7857142857142857	0.6428571428571429	0.7142857142857143	0.6428571428571429	0.7857142857142857	0.6428571428571429	0.7857142857142857	0.8083743842364532	0.8411330049261083	0.7869458128078818	0.7881773399014779	0.7869458128078818	0.8411330049261083	0.8041871921182266	0.8214285714285714
glass0_MLP_im2_5000_im_num_10_half	0.7438452981945751	0.8	0.6923076923076924	0.7586206896551724	0.6923076923076924	0.7096774193548386	0.8	0.7586206896551724	0.7545632798573976	0.9090909090909091	0.6470588235294118	0.7333333333333333	0.75	0.6470588235294118	0.9090909090909091	0.7333333333333333	0.7428571428571429	0.7857142857142857	0.6428571428571429	0.7857142857142857	0.6428571428571429	0.7857142857142857	0.7142857142857143	0.7857142857142857	0.8088669950738916	0.8399014778325125	0.7697044334975369	0.8238916256157635	0.7697044334975369	0.7894088669950738	0.8399014778325125	0.8214285714285714
glass0_MLP_im2_5000_both_num_10_half	0.7485764809902742	0.8	0.6923076923076924	0.7586206896551724	0.6923076923076924	0.7333333333333334	0.8	0.7586206896551724	0.7626515151515152	0.9090909090909091	0.6875	0.7333333333333333	0.75	0.6875	0.9090909090909091	0.7333333333333333	0.7428571428571429	0.7857142857142857	0.6428571428571429	0.7857142857142857	0.6428571428571429	0.7857142857142857	0.7142857142857143	0.7857142857142857	0.8123152709359605	0.8399014778325125	0.7697044334975369	0.8238916256157635	0.7697044334975369	0.8066502463054187	0.8399014778325125	0.8214285714285714
glass0_MLP_im2_2000_normal_num_10_half	0.7236564088085827	0.8125000000000001	0.64	0.742857142857143	0.64	0.7272727272727273	0.6956521739130435	0.8125000000000001	0.7178020809599757	0.8888888888888888	0.6190476190476191	0.6190476190476191	0.7272727272727273	0.631578947368421	0.8888888888888888	0.7222222222222222	0.7714285714285716	0.9285714285714286	0.5714285714285714	0.9285714285714286	0.5714285714285714	0.8571428571428571	0.5714285714285714	0.9285714285714286	0.8023399014778324	0.875	0.7339901477832512	0.8263546798029557	0.7339901477832512	0.8078817733990148	0.768472906403941	0.875
glass0_MLP_im2_2000_bm_num_10_half	0.7408117642058736	0.8387096774193549	0.6363636363636364	0.7333333333333334	0.6363636363636364	0.7999999999999999	0.6956521739130435	0.8387096774193549	0.793218954248366	0.8888888888888888	0.6875	0.6875	0.875	0.75	0.8888888888888888	0.7647058823529411	0.7285714285714286	0.9285714285714286	0.5	0.7857142857142857	0.5	0.8571428571428571	0.5714285714285714	0.9285714285714286	0.8120689655172415	0.8928571428571429	0.7327586206896551	0.8066502463054187	0.7327586206896551	0.8596059113300493	0.768472906403941	0.8928571428571429
